id,funded_amount,loan_amount,activity,sector,use,country_code,borrower_genders,date,polarity_score,neutral,negative,positive,sentiment
756593,175.0,175.0,Food,Food,"To buy a jerrycan of milk, loaves of bread, and Blueband margarine",UG,female,2014-08-19,0.0,1.0,0.0,0.0,Neutral
814553,350.0,350.0,Fruits & Vegetables,Food,to buy additional vegetables for her vegetable-vending business.,PH,female,2014-12-15,0.0,1.0,0.0,0.0,Neutral
896774,900.0,900.0,Farming,Agriculture,"to purchase additional fertilizers, new seeds, etc for her farm of vegetables",PH,female,2015-06-04,0.0,1.0,0.0,0.0,Neutral
1149105,4575.0,4575.0,Agriculture,Agriculture,buy seed and fertilizer for her crops.,PE,"female, female, female, female, female, female, female, male, female, female, male, male, male, female, female, female",2016-09-12,0.0,1.0,0.0,0.0,Neutral
1278173,225.0,225.0,Construction Supplies,Construction,"to buy materials for toilet construction like hollow blocks, cement, steel, g.i .sheets, a toilet bowl, nails and a plastic door.",PH,female,2017-04-12,0.0,1.0,0.0,0.0,Neutral
762601,250.0,250.0,Cereals,Food,To purchase cereals to sell to her customers.,KE,female,2014-09-01,0.0,1.0,0.0,0.0,Neutral
753178,250.0,250.0,Cereals,Food,buy more stocks of cereals.,KE,male,2014-08-12,0.0,1.0,0.0,0.0,Neutral
1001490,3250.0,3250.0,Fish Selling,Food,to buy 140 fish for sale.,CD,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-12-29,0.0,1.0,0.0,0.0,Neutral
1177446,375.0,375.0,Farming,Agriculture,to buy fertilizers and other farm supplies for her mango business,PH,female,2016-10-31,0.0,1.0,0.0,0.0,Neutral
692347,1225.0,1225.0,Clothing Sales,Clothing,to buy spring season clothes for her stall,AM,female,2014-04-02,0.0,1.0,0.0,0.0,Neutral
1095605,225.0,225.0,Food Production/Sales,Food,"to buy ingredients such as fruits, sugar, and other supplies needed in her business.",PH,female,2016-06-06,0.0,1.0,0.0,0.0,Neutral
745380,1000.0,1000.0,Farming,Agriculture,to buy fertilizers and seeds for her farmland,KH,female,2014-07-26,0.0,1.0,0.0,0.0,Neutral
972840,225.0,225.0,Livestock,Agriculture,to purchase additional goats to raise,PH,female,2015-11-03,0.0,1.0,0.0,0.0,Neutral
1046921,175.0,175.0,Shoe Sales,Retail,to buy four assortments of shoes for resale,TG,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
741544,450.0,450.0,Fish Selling,Food,to purchase additional boxes of fish to sell.,PH,female,2014-07-18,0.0,1.0,0.0,0.0,Neutral
1189908,125.0,125.0,General Store,Retail,"to buy items to sell like canned goods, personal care products, noodles, drinks, spices, shampoo and snack foods.",PH,female,2016-11-22,0.0,1.0,0.0,0.0,Neutral
802758,1100.0,1100.0,Higher education costs,Education,to pay for his higher education.,KG,male,2014-11-21,0.0,1.0,0.0,0.0,Neutral
1157940,1850.0,1850.0,Food Production/Sales,Food,"to buy rice, beans, tomatoes, peppers, cooking oil, and other ingredients for the production of wiakye (boiled rice and beans with stew) to sell.",GH,"female, female, female, female, female, female, female, female, female, female, female",2016-09-26,0.0,1.0,0.0,0.0,Neutral
820679,225.0,225.0,General Store,Retail,"to buy additional groceries like canned goods, soft drinks, sugar, coffee, detergent soap, beers, etc. to sell",PH,female,2014-12-26,0.0,1.0,0.0,0.0,Neutral
890270,950.0,950.0,Food Stall,Food,"to buy bags of beans, onions, rice and other items for her business",SL,"female, female, female, female",2015-05-22,0.0,1.0,0.0,0.0,Neutral
1058398,700.0,700.0,Agriculture,Agriculture,"to buy seeds, fertiliser, compost, pesticides, herbicides, etc.",SV,female,2016-04-21,0.0,1.0,0.0,0.0,Neutral
1315184,225.0,225.0,Cereals,Food,to purchase additional sacks of rice to sell.,PH,female,2017-06-07,0.0,1.0,0.0,0.0,Neutral
961165,200.0,200.0,Personal Expenses,Personal Use,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest .",NG,male,2015-10-11,0.0,1.0,0.0,0.0,Neutral
1269641,925.0,925.0,Clothing Sales,Clothing,to buy packs of used clothing and cosmetics.,NI,"male, female, female",2017-03-29,0.0,1.0,0.0,0.0,Neutral
940581,625.0,1200.0,General Store,Retail,"to buy a freezer, box of chicken, sack of flour, sack of rice, box of tinned fish, box of vegetable oil, box of milk,.",WS,female,2015-08-31,0.0,1.0,0.0,0.0,Neutral
889348,625.0,625.0,Dairy,Agriculture,to construct a pen for her calf,KE,female,2015-05-21,0.0,1.0,0.0,0.0,Neutral
1210964,1350.0,1350.0,Farm Supplies,Agriculture,to renovate the agro machinery and acquire new grass gathering equipment ,AM,female,2016-12-27,0.0,1.0,0.0,0.0,Neutral
847955,2000.0,2000.0,Farming,Agriculture,To buy more fertilizer to grow rice and to sell it.,RW,male,2015-02-27,0.0,1.0,0.0,0.0,Neutral
1109711,75.0,75.0,Home Energy,Personal Use,to buy an eco-friendly stove.,KE,female,2016-06-30,0.0,1.0,0.0,0.0,Neutral
696941,350.0,350.0,Agriculture,Agriculture,"to buy fertilizers, compost, and seeds, etc.",SV,female,2014-04-11,0.0,1.0,0.0,0.0,Neutral
862976,1500.0,1500.0,Agriculture,Agriculture,"To buy fertilizers, manure, improved seed varieties and to pay for labor to prepare the terrain.",SV,female,2015-03-27,0.0,1.0,0.0,0.0,Neutral
1173866,500.0,500.0,Higher education costs,Education,to pay for her university fees.,KE,female,2016-10-25,0.0,1.0,0.0,0.0,Neutral
1003745,400.0,400.0,Veterinary Sales,Agriculture,to start an agrovet business,KE,female,2016-01-05,0.0,1.0,0.0,0.0,Neutral
876078,125.0,125.0,Pigs,Agriculture,to buy feeds and other supplies to raise her livestock,PH,female,2015-04-26,0.0,1.0,0.0,0.0,Neutral
1179581,1100.0,1100.0,Food Production/Sales,Food,to purchase culinary tools and raw materials to improve her Lebanese food business and enhance her work.,LB,female,2016-11-03,0.0,1.0,0.0,0.0,Neutral
1176393,1275.0,1275.0,Higher education costs,Education,to buy books to continue with her studies,PY,female,2016-10-28,0.0,1.0,0.0,0.0,Neutral
1054979,325.0,325.0,Higher education costs,Education,to pay his daughter's tuition fees.,AM,male,2016-04-15,0.0,1.0,0.0,0.0,Neutral
1268940,550.0,550.0,Aquaculture,Agriculture,to buy feed and other supplies to raise her fishes.,PH,female,2017-03-29,0.0,1.0,0.0,0.0,Neutral
1114550,500.0,500.0,Poultry,Agriculture,"to buy  chickens, feeders, dewormers, vitamins, balanced food, and corn.",EC,female,2016-07-11,0.0,1.0,0.0,0.0,Neutral
1225535,150.0,150.0,Cereals,Food,	to purchase cereals.,KE,female,2017-01-24,0.0,1.0,0.0,0.0,Neutral
1223173,1400.0,1400.0,Grocery Store,Food,to purchase more drinks and provisions to sell,LR,female,2017-01-19,0.0,1.0,0.0,0.0,Neutral
849841,1025.0,1025.0,Cheese Making,Food,to buy a dairy cow.,BO,female,2015-03-03,0.0,1.0,0.0,0.0,Neutral
1307283,425.0,425.0,Cereals,Food,to purchase additional sacks of rice grains to sell,PH,female,2017-05-26,0.0,1.0,0.0,0.0,Neutral
981455,300.0,300.0,Food Production/Sales,Food,to buy products for her fast food restaurant.,TR,female,2015-11-19,0.0,1.0,0.0,0.0,Neutral
749527,1150.0,1150.0,General Store,Retail,to buy more grocery items to sell.,PH,female,2014-08-05,0.0,1.0,0.0,0.0,Neutral
1012596,600.0,600.0,Food Production/Sales,Food,to buy firewood for resale and supplies for making the tortillas that she sells.,SV,female,2016-01-22,0.0,1.0,0.0,0.0,Neutral
722674,225.0,225.0,Tailoring,Services,to purchase another sewing machine.,YE,female,2014-06-10,0.0,1.0,0.0,0.0,Neutral
935184,1500.0,1500.0,Food Stall,Food,"to buy tomatoes, pork crackling, meat, cream cheese, cooking utensils, and other supplies",SV,female,2015-08-19,0.0,1.0,0.0,0.0,Neutral
904691,325.0,325.0,Wholesale,Wholesale,to buy milk from smallholder dairy farmers to resell,KE,female,2015-06-19,0.0,1.0,0.0,0.0,Neutral
828633,5975.0,5975.0,Animal Sales,Agriculture,to buy animal feed.,PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-01-16,0.0,1.0,0.0,0.0,Neutral
696573,400.0,400.0,General Store,Retail,"to buy items to sell like canned goods, eggs, noodles, and soap",PH,female,2014-04-11,0.0,1.0,0.0,0.0,Neutral
1239311,400.0,2500.0,Services,Services," me to gain working capital allowing me to purchase working product, update my retail offerings, purchase necessary furniture and equipment and expand my marketing abilities.",US,female,2017-02-03,0.0,1.0,0.0,0.0,Neutral
741976,950.0,950.0,Pigs,Agriculture,to buy more piglets to raise,KH,"female, female, female",2014-07-20,0.0,1.0,0.0,0.0,Neutral
1140833,800.0,800.0,Retail,Retail,"to purchase cosmetics, lotions, clothing, health products, etc. to offer a larger variety of merchandise to her customers.",SV,female,2016-08-26,0.0,1.0,0.0,0.0,Neutral
842369,875.0,875.0,Bricks,Construction,to carry out construction work on her plot of land,SN,female,2015-02-17,0.0,1.0,0.0,0.0,Neutral
709993,600.0,600.0,Sewing,Services,to purchase an overlock sewing machine.  ,BO,female,2014-05-14,0.0,1.0,0.0,0.0,Neutral
962691,175.0,175.0,Pigs,Agriculture,"to buy feeds, vitamins, and other supplies to raise her pigs.",PH,female,2015-10-14,0.0,1.0,0.0,0.0,Neutral
893988,250.0,250.0,General Store,Retail,"to purchase additional items of groceries to sell like milk, coffee, drinks, spices, canned goods, noodles etc",PH,female,2015-05-29,0.0,1.0,0.0,0.0,Neutral
1070877,775.0,775.0,Home Energy,Personal Use,"to be able to pay for the ACE cook stove, which will improve her life in terms of health, cost of fuel, and the time she spends collecting firewood.",LS,"female, female, male, female, female, female, female, female, female",2016-05-18,0.0,1.0,0.0,0.0,Neutral
1262373,1500.0,1500.0,Bakery,Food,"to increase his bakery's merchandise with necessary raw materials such as flour, oil, thyme and cheese to increase his production and sales.",LB,male,2017-03-21,0.0,1.0,0.0,0.0,Neutral
947241,300.0,300.0,General Store,Retail,"to buy additional items like snack foods, candies, soft-drinks, biscuits, beers, etc. to sell",PH,female,2015-09-14,0.0,1.0,0.0,0.0,Neutral
756293,625.0,625.0,Fruits & Vegetables,Food,to buy vegetables. ,PK,female,2014-08-19,0.0,1.0,0.0,0.0,Neutral
932748,325.0,325.0,Food Production/Sales,Food,"to purchase ingredients such as flour, bananas, butter, brown sugar, white sugar, lumpia wrappers, cheese and milk for a snack vending business.",PH,female,2015-08-15,0.0,1.0,0.0,0.0,Neutral
763290,1025.0,1025.0,Primary/secondary school costs,Education,to pay for the education fees at the vocational school,ID,male,2014-09-03,0.0,1.0,0.0,0.0,Neutral
1146335,3000.0,3000.0,Farming,Agriculture,"to pay for forage and soil plowing work, buy a cow, and repay previous credit.",AM,female,2016-09-06,0.0,1.0,0.0,0.0,Neutral
1027745,1625.0,1625.0,Property,Housing,to build a decent home for her children.,MX,female,2016-02-23,0.0,1.0,0.0,0.0,Neutral
937854,400.0,400.0,General Store,Retail,to purchase more groceries to sell.,PH,female,2015-08-25,0.0,1.0,0.0,0.0,Neutral
1279481,200.0,200.0,Agriculture,Agriculture,"to buy animal feed for cows, and oranges, avocados and bananas for selling.",KE,female,2017-04-15,0.0,1.0,0.0,0.0,Neutral
1162269,525.0,525.0,Personal Products Sales,Retail,"to sell clothes, rubber shoes, and beauty products online.",PH,female,2016-10-04,0.0,1.0,0.0,0.0,Neutral
1177945,600.0,600.0,Agriculture,Agriculture,to buy fertilizers for his pea crops.,EC,male,2016-10-31,0.0,1.0,0.0,0.0,Neutral
865184,275.0,275.0,General Store,Retail,restock her store,TZ,female,2015-04-01,0.0,1.0,0.0,0.0,Neutral
713615,150.0,150.0,Farming,Agriculture,to buy fertilizer for her farmland,KH,female,2014-05-21,0.0,1.0,0.0,0.0,Neutral
659127,1125.0,1500.0,Electronics Sales,Retail,to buy more products and repair parts for his store. ,PS,male,2014-01-19,0.0,1.0,0.0,0.0,Neutral
966014,425.0,425.0,Farming,Agriculture,to buy farm in puts.,UG,female,2015-10-20,0.0,1.0,0.0,0.0,Neutral
899412,1200.0,1200.0,Higher education costs,Education,to cover her university fees in studying for a degree in Rural Development from now through her fourth year,KH,female,2015-06-10,0.0,1.0,0.0,0.0,Neutral
1313881,900.0,900.0,Cattle,Agriculture,to purchase calves to raise and sell in the future.,VN,female,2017-06-06,0.0,1.0,0.0,0.0,Neutral
996176,2000.0,2000.0,Farming,Agriculture,To cover cassava harvesting costs.,KH,"male, female, female, female",2015-12-17,0.0,1.0,0.0,0.0,Neutral
724679,1325.0,1600.0,Personal Products Sales,Retail,to buy Herbalife products to sell.,CO,female,2014-06-13,0.0,1.0,0.0,0.0,Neutral
1132587,600.0,600.0,Poultry,Agriculture,to buy chickens.,KE,female,2016-08-12,0.0,1.0,0.0,0.0,Neutral
840749,1350.0,1350.0,Farming,Agriculture,to buy agricultural supplies to maintain her coffee crops.,HN,female,2015-02-13,0.0,1.0,0.0,0.0,Neutral
657632,200.0,200.0,Personal Housing Expenses,Housing,"to buy galvanized laminate and wood to repair the roof of his house, ",SV,male,2014-01-15,0.0,1.0,0.0,0.0,Neutral
947067,100.0,100.0,General Store,Retail,"to buy items to sell like canned goods, personal care products, drinks, bread, milk, coffee, spices, shampoo, soap, sugar, etc.",PH,female,2015-09-14,0.0,1.0,0.0,0.0,Neutral
975106,150.0,250.0,Personal Expenses,Personal Use,"to buy food and clothing, eliminating the pressure to sell his maize for low prices at harvest.",NG,male,2015-11-08,0.0,1.0,0.0,0.0,Neutral
706813,250.0,250.0,Charcoal Sales,Retail,to purchase more sacks of charcoal for resale,KE,female,2014-05-07,0.0,1.0,0.0,0.0,Neutral
1317911,0.0,300.0,Farming,Agriculture,	to buy good-quality seeds and fertilizer for his farm.,KE,male,2017-06-12,0.0,1.0,0.0,0.0,Neutral
1237487,225.0,225.0,Pigs,Agriculture,"to buy feed, vitamins and other supplies for her pigs.",PH,female,2017-02-14,0.0,1.0,0.0,0.0,Neutral
864599,1000.0,1000.0,Agriculture,Agriculture,"to buy agricultural inputs to be able to plant corn, hoping to increase the productivity of his business to have food for the family.",SV,male,2015-03-31,0.0,1.0,0.0,0.0,Neutral
1162214,2000.0,2000.0,Higher education costs,Education,to pay her educational fees,PS,female,2016-10-04,0.0,1.0,0.0,0.0,Neutral
917551,2325.0,2325.0,Retail,Retail,"to buy general merchandise like salt, curry powder and other household items to sell.",UG,"male, female, male, male, female, male, male, female, male, male, male, female, male, male, male, female, male, male, male, male, male, male, female, female, male, male",2015-07-15,0.0,1.0,0.0,0.0,Neutral
874799,1300.0,1300.0,Agriculture,Agriculture,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.							,KE,"female, female, female, male, female, female, female, female, female, male, male, female, female, female, female",2015-04-23,0.0,1.0,0.0,0.0,Neutral
686274,550.0,550.0,General Store,Retail,to stock her store.,CO,female,2014-03-19,0.0,1.0,0.0,0.0,Neutral
1231870,150.0,150.0,Home Products Sales,Retail,"to purchase carpets, cloth, spoons, and plates.",SL,female,2017-02-03,0.0,1.0,0.0,0.0,Neutral
774081,1975.0,1975.0,Shoe Sales,Retail,to purchase shoes,ML,"female, female, female, female",2014-09-24,0.0,1.0,0.0,0.0,Neutral
1158202,900.0,900.0,Higher education costs,Education,pay for a degree in education.,NI,female,2016-09-27,0.0,1.0,0.0,0.0,Neutral
1018000,100.0,100.0,Retail,Retail,to buy more medicine to sell.,PH,female,2016-02-04,0.0,1.0,0.0,0.0,Neutral
1125040,150.0,150.0,Food Stall,Food,to purchase ingredients and materials for her food production business,PH,female,2016-07-28,0.0,1.0,0.0,0.0,Neutral
657189,475.0,475.0,Motorcycle Repair,Services,to buy washing tools and motorcycle parts to stock his store and serve more customers,VN,male,2014-01-14,0.0,1.0,0.0,0.0,Neutral
685490,375.0,375.0,Taxi,Transportation,to buy tires for his car.,PE,male,2014-03-18,0.0,1.0,0.0,0.0,Neutral
1304005,325.0,325.0,Cattle,Agriculture,to buy feeds and other supplies to raise her cow,PH,female,2017-05-23,0.0,1.0,0.0,0.0,Neutral
947294,125.0,125.0,Services,Services,to buy medicines and food for his horse and to purchase piglets and feed,PH,male,2015-09-14,0.0,1.0,0.0,0.0,Neutral
869036,1000.0,1000.0,Agriculture,Agriculture,"to pay for weedkiller, fertilizer, pesticide, field monitoring, and harvest.",CD,"male, male, male, male, male",2015-04-13,0.0,1.0,0.0,0.0,Neutral
1203479,725.0,725.0,Food Production/Sales,Food,to buy fish ,TR,female,2016-12-14,0.0,1.0,0.0,0.0,Neutral
930228,525.0,525.0,Farming,Agriculture,"to pay for the plowing fee, buy organic fertilizer, cassava seeds, and organic pesticide to increase productivity of her crop yields.",KH,"female, female",2015-08-11,0.0,1.0,0.0,0.0,Neutral
986117,1000.0,1000.0,Beauty Salon,Services,"to buy cremes, shampoo, hair barrettes, scissors, among other things.",SV,female,2015-11-26,0.0,1.0,0.0,0.0,Neutral
1223590,225.0,225.0,Transportation,Transportation,to pay for the maintenance and checking of the jeepney.,PH,female,2017-01-20,0.0,1.0,0.0,0.0,Neutral
705497,200.0,200.0,Personal Housing Expenses,Housing,"to buy materials to improve her home's roof: sheet metal, nails, wood, wood treatment, labor.",NI,female,2014-05-03,0.0,1.0,0.0,0.0,Neutral
829743,350.0,350.0,Crafts,Arts,to buy thread and nylon in various colours.,SV,female,2015-01-19,0.0,1.0,0.0,0.0,Neutral
1231832,100.0,100.0,Farming,Agriculture,to  buy seeds and fertilizer to improve crop yield and thus generate more income.,KE,female,2017-02-03,0.0,1.0,0.0,0.0,Neutral
1082337,75.0,75.0,Grocery Store,Food, buy additional vegetable for my store.,KE,female,2014-07-29,0.0,1.0,0.0,0.0,Neutral
1283979,1800.0,1800.0,Motorcycle Transport,Transportation,to buy tires for her motorcycle taxis.,PE,"female, female, male, female, male, female, female",2017-04-22,0.0,1.0,0.0,0.0,Neutral
1313571,75.0,75.0,Farming,Agriculture,to purchase improved farm inputs that will increase farm yield.,NG,male,2017-06-05,0.0,1.0,0.0,0.0,Neutral
980409,175.0,175.0,Food Production/Sales,Food,to purchase more foodstuffs so as to increase production to meet the demand of his customers.,GH,female,2015-11-17,0.0,1.0,0.0,0.0,Neutral
1093255,75.0,350.0,Farming,Agriculture,to purchase improved farm inputs that  will increase farm yield.,NG,male,2016-06-01,0.0,1.0,0.0,0.0,Neutral
673052,525.0,525.0,Personal Products Sales,Retail,"to buy perfumes, crèmes, deodorants, lotions, and other products.",SV,female,2014-02-19,0.0,1.0,0.0,0.0,Neutral
1076123,75.0,75.0,Farming,Agriculture,to purchase improved farm inputs that will increase his farm yeilds.,NG,male,2016-05-26,0.0,1.0,0.0,0.0,Neutral
1094359,200.0,200.0,Fruits & Vegetables,Food,to buy more fruit for resale so as to meet customers' demand.,KE,male,2016-06-03,0.0,1.0,0.0,0.0,Neutral
1284444,225.0,225.0,General Store,Retail,"to buy items to sell like beverages, canned goods, junk foods, home care products, and other groceries.",PH,female,2017-04-24,0.0,1.0,0.0,0.0,Neutral
1317829,200.0,200.0,Farming,Agriculture,"to buy farm inputs such as seeds, fertilizer, herbicides and pesticides.",KE,female,2017-06-12,0.0,1.0,0.0,0.0,Neutral
923994,300.0,300.0,Shoe Sales,Retail,"to buy a stock of sandals, the footwear that she sells the most because it is economical and comfortable",CO,female,2015-07-27,0.0,1.0,0.0,0.0,Neutral
1047798,1000.0,1000.0,Personal Housing Expenses,Housing,to be able to buy all the needed construction materials.,SV,female,2016-03-31,0.0,1.0,0.0,0.0,Neutral
729094,250.0,250.0,Food Market,Food,to buy more spices to sell in her food stall.,PH,female,2014-06-23,0.0,1.0,0.0,0.0,Neutral
722371,700.0,700.0,Poultry,Agriculture,to buy chickens.,EC,female,2014-06-09,0.0,1.0,0.0,0.0,Neutral
828581,575.0,825.0,Beauty Salon,Services,"to buy paint, lamps, decorative elements, etc.",CO,male,2015-01-15,0.0,1.0,0.0,0.0,Neutral
905786,475.0,475.0,Personal Housing Expenses,Housing,To construct biogas digesters to save money by using biogas and to protect environment,VN,female,2015-06-22,0.0,1.0,0.0,0.0,Neutral
1245192,1225.0,1225.0,Food Stall,Food,"to buy fish, yucca, and soda",EC,female,2017-02-23,0.0,1.0,0.0,0.0,Neutral
874933,3250.0,3250.0,Beauty Salon,Services,"to buy dyes, creams, shampoo, rinses and more. ",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-04-23,0.0,1.0,0.0,0.0,Neutral
831861,975.0,975.0,Spare Parts,Retail,"to buy headlights, rear view mirrors, among other things. ",PE,male,2015-01-23,0.0,1.0,0.0,0.0,Neutral
854974,350.0,350.0,Farm Supplies,Agriculture,to buy more manure to improve farming productivity and earn more income.,KE,"male, female, female",2015-03-13,0.0,1.0,0.0,0.0,Neutral
1318638,250.0,250.0,Farming,Agriculture,"to buy fertilizers, new varieties of farming seeds, and other farm supplies.",PH,female,2017-06-13,0.0,1.0,0.0,0.0,Neutral
742414,525.0,525.0,Carpentry,Construction,to purchase wood for carpentry.,KE,male,2014-07-21,0.0,1.0,0.0,0.0,Neutral
1210106,625.0,625.0,General Store,Retail,"to purchase additional stock to sell like sardines, noodles, and soft drinks.",PH,male,2016-12-24,0.0,1.0,0.0,0.0,Neutral
698321,925.0,925.0,Motorcycle Transport,Transportation,to buy another motorcycle.,KE,female,2014-04-16,0.0,1.0,0.0,0.0,Neutral
986616,400.0,400.0,Agriculture,Agriculture,to purchase organic fertilizer and pesticides.,PH,male,2015-11-27,0.0,1.0,0.0,0.0,Neutral
1230826,1000.0,1000.0,Agriculture,Agriculture,"to grow cabbage, lettuce and broccoli.",NI,female,2017-02-01,0.0,1.0,0.0,0.0,Neutral
1321341,125.0,125.0,Personal Housing Expenses,Housing,"to buy a water meter, saddle clamp, faucet, clip, gate valve, and water pipe.",PH,female,2017-06-16,0.0,1.0,0.0,0.0,Neutral
917959,275.0,275.0,Charcoal Sales,Retail,to buy additional sacks of charcoal to sell.,PH,female,2015-07-16,0.0,1.0,0.0,0.0,Neutral
1198268,275.0,275.0,Personal Housing Expenses,Housing,"purchase cement, cinder blocks, sand, and rebar to continue construction on her house, since it is still under construction.",MZ,female,2016-12-05,0.0,1.0,0.0,0.0,Neutral
1187160,625.0,625.0,Cloth & Dressmaking Supplies,Retail, to buy a wide variety of cloth in different colors and designs to attract more customers and expand her business,PK,female,2016-11-18,0.0,1.0,0.0,0.0,Neutral
841559,1900.0,1900.0,Animal Sales,Agriculture,"to buy animals such as ducks, guinea pigs and hens, as well as food for the animals.",PE,"female, female, female, male, female, female, female, female, female, female, female",2015-02-16,0.0,1.0,0.0,0.0,Neutral
712359,1250.0,1250.0,Beauty Salon,Services,to buy machines for her beauty salon.,PY,female,2014-05-20,0.0,1.0,0.0,0.0,Neutral
679138,250.0,250.0,Dairy,Agriculture,to buy a cow.,KE,female,2014-03-04,0.0,1.0,0.0,0.0,Neutral
772301,450.0,450.0,Fruits & Vegetables,Food,to buy sacks of bananas to sell,PH,female,2014-09-21,0.0,1.0,0.0,0.0,Neutral
810768,2350.0,2350.0,Pigs,Agriculture,to invest in sow breeding and pig raising for meat,VN,"female, female, female, female, female",2014-12-05,0.0,1.0,0.0,0.0,Neutral
994485,350.0,350.0,Electronics Repair,Services,to purchase additional spare parts for her repair shop,PH,female,2015-12-14,0.0,1.0,0.0,0.0,Neutral
977476,475.0,475.0,Beauty Salon,Services,"to buy cosmetic products such as facial cream, hair colors, scissors and combs for her salon.",PK,female,2015-11-12,0.0,1.0,0.0,0.0,Neutral
1285446,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female, female",2017-04-25,0.0,1.0,0.0,0.0,Neutral
1295812,1775.0,1775.0,General Store,Retail,"to buy more retail shop items like books, sugar, and others to sell.",UG,"male, male, male, female, male, male, male, female, female, female, male, male",2017-05-10,0.0,1.0,0.0,0.0,Neutral
749375,825.0,825.0,Poultry,Agriculture,"to buy chickens, feed and mesh to set up a coop.",CO,female,2014-08-04,0.0,1.0,0.0,0.0,Neutral
885924,1375.0,1700.0,Grocery Store,Food,"to purchase food products to increase her turnover, and to install video surveillance",KG,female,2015-05-15,0.0,1.0,0.0,0.0,Neutral
858993,825.0,825.0,Clothing Sales,Clothing,to buy 25 sets of fabric and three dozens of ready-to-wear outfits.,BF,female,2015-03-20,0.0,1.0,0.0,0.0,Neutral
1285205,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, male, female, female",2017-04-25,0.0,1.0,0.0,0.0,Neutral
767154,1025.0,1025.0,Farming,Agriculture,to purchase high-quality breeds of poultry,KE,female,2014-09-11,0.0,1.0,0.0,0.0,Neutral
1031192,175.0,175.0,General Store,Retail,"to buy items to sell like beverages, canned goods, junk foods, home product care and other groceries.",PH,female,2016-03-01,0.0,1.0,0.0,0.0,Neutral
1182799,125.0,125.0,Fuel/Firewood,Retail,"to buy additional gasoline to sell, and to buy other supplies needed in her business.",PH,female,2016-11-10,0.0,1.0,0.0,0.0,Neutral
677434,600.0,600.0,Motorcycle Transport,Transportation,to buy a new motorbike for her husband to provide service to clients,KH,female,2014-02-27,0.0,1.0,0.0,0.0,Neutral
1236136,500.0,500.0,Higher education costs,Education,to pay for his university fees.,KE,male,2017-02-10,0.0,1.0,0.0,0.0,Neutral
729786,175.0,175.0,Agriculture,Agriculture,To buy more cocoa to sell,UG,female,2014-06-24,0.0,1.0,0.0,0.0,Neutral
709047,2175.0,2175.0,Clothing Sales,Clothing,to increase her inventory to sell at the second kiosk.,UA,female,2014-05-13,0.0,1.0,0.0,0.0,Neutral
887870,575.0,575.0,Retail,Retail,"to buy chicken, broth, potatoes and fish to resell at her stall",MZ,female,2015-05-19,0.0,1.0,0.0,0.0,Neutral
860241,650.0,650.0,Agriculture,Agriculture,to purchase manure and fertilizers for her crops.,PE,female,2015-03-23,0.0,1.0,0.0,0.0,Neutral
1221913,775.0,775.0,Farming,Agriculture,"to purchase a solar light, as well as hybrid seeds and fertilizer to improve harvests of maize.							",KE,"female, male, male, female, female, female, female, female, female, male",2017-01-18,0.0,1.0,0.0,0.0,Neutral
954619,300.0,1000.0,Personal Housing Expenses,Housing,to buy construction materials and paint and pay for labor.,SV,female,2015-09-28,0.0,1.0,0.0,0.0,Neutral
1059292,175.0,175.0,Food,Food,to buy a warming cabinet and deep fryer to offer fried foods.,CO,female,2016-04-22,0.0,1.0,0.0,0.0,Neutral
836813,475.0,475.0,Recycled Materials,Retail,to buy more recycled materials to sell.,PH,female,2015-02-06,0.0,1.0,0.0,0.0,Neutral
890760,675.0,675.0,Livestock,Agriculture,to buy fertilizer and feed,PH,female,2015-05-24,0.0,1.0,0.0,0.0,Neutral
1091143,350.0,5000.0,Food Production/Sales,Food, begin working with a co packer so that I can fulfill orders from Whole Foods Market's regional distributor.,US,female,2016-04-26,0.0,1.0,0.0,0.0,Neutral
918259,1000.0,1000.0,Animal Sales,Agriculture,to buy more cattle for trade.,UG,"female, male, female, male, female, male, male",2015-07-16,0.0,1.0,0.0,0.0,Neutral
796259,200.0,200.0,Retail,Retail,"to buy rice, sugar, oil, soap, soft drinks, and lollipops.",NI,female,2014-11-10,0.0,1.0,0.0,0.0,Neutral
1199524,0.0,1000.0,Transportation,Transportation,Keep running my company as we stabalize form hiring our first veteran and recover for some major repairs.,US,male,2016-07-01,0.0,1.0,0.0,0.0,Neutral
777220,75.0,75.0,Farming,Agriculture,to purchase farm inputs and fertilizer,PH,female,2014-09-30,0.0,1.0,0.0,0.0,Neutral
935949,775.0,775.0,Personal Expenses,Personal Use,to buy land.,HN,male,2015-08-20,0.0,1.0,0.0,0.0,Neutral
